CustomerID,Recency,Frequency,Monetary
16622.0,544,1,147.35
16623.0,246,4,715.86
16624.0,81,2,335.44
16625.0,275,5,1573.19
16626.0,1,16,2409.79
16627.0,79,1,249.88
16628.0,30,7,1924.06
16629.0,74,2,344.03
16630.0,407,1,106.41
16631.0,482,7,1318.46
16632.0,486,2,406.4
16633.0,17,6,2151.9900000000002
16634.0,372,5,1063.45
16635.0,407,1,472.61
16636.0,438,4,819.61
16637.0,32,4,898.89
16638.0,23,15,1885.51
16639.0,31,4,1292.96
16640.0,398,1,179.4
16641.0,106,2,459.28000000000003
16642.0,5,3,794.65
16643.0,246,2,834.9100000000001
16644.0,178,2,813.88
16645.0,736,1,160.09
16646.0,449,1,406.8
16647.0,170,4,444.84
16648.0,43,3,616.35
16649.0,520,1,196.31
16650.0,72,7,1377.58
16651.0,587,1,136.2
16652.0,59,9,1813.21
16653.0,16,2,1021.02
16654.0,141,8,1099.74
16655.0,18,13,4494.66
16656.0,120,16,422.95
16657.0,10,4,771.04
16658.0,368,6,406.52
16659.0,189,1,20.4
16660.0,16,4,326.34999999999997
16661.0,540,3,473.07
16662.0,394,1,123.45
16664.0,569,1,83.7
16665.0,362,1,45.5
16666.0,19,2,205.38
16667.0,68,2,475.54
16668.0,15,13,666.88
16669.0,24,3,1194.33
16670.0,17,20,7085.58
16672.0,2,9,507.15
16673.0,679,1,151.23000000000002
16674.0,55,2,292.44
16675.0,442,2,245.31
16676.0,34,6,1727.89
16677.0,411,2,707.15
16678.0,3,11,2273.79
16679.0,366,3,176.17000000000002
16680.0,43,2,414.65999999999997
16681.0,78,6,517.27
16682.0,5,5,290.91
16683.0,534,1,291.35
16684.0,358,5,2256.23
16685.0,61,2,290.32
16686.0,47,16,4200.9800000000005
16687.0,391,1,146.57999999999998
16688.0,1,4,1038.69
16689.0,76,2,156.94
16690.0,72,4,281.78000000000003
16691.0,418,2,118.98
16692.0,289,1,6.25
16693.0,69,5,967.02
16694.0,723,1,6.25
16695.0,562,2,171.06
16696.0,214,2,88.50000000000001
16697.0,241,1,88.35
16699.0,380,6,593.3100000000001
16700.0,9,25,7527.45
16701.0,9,24,2378.41
16702.0,415,4,756.29
16704.0,618,2,532.86
16705.0,1,35,5784.791
16706.0,37,3,398.1
16707.0,400,4,403.46
16708.0,46,1,390.23
16709.0,85,11,3854.96
16710.0,19,22,5057.88
16711.0,3,4,184.34
16712.0,18,12,3423.96
16713.0,19,32,8639.44
16714.0,317,2,1197.83
16715.0,78,2,158.84
16717.0,24,14,5604.16
16718.0,369,5,2136.54
16719.0,15,14,2595.35
16720.0,26,3,507.17
16721.0,262,1,291.47
16722.0,17,21,5041.38
16723.0,108,3,780.95
16724.0,405,1,147.35
16725.0,302,14,1472.01
16726.0,26,7,1894.42
16727.0,364,4,1152.47
16728.0,46,4,882.58
16729.0,38,21,6293.67
16730.0,52,3,648.88
16731.0,648,1,170.3
16732.0,32,4,3250.07
16733.0,530,1,188.28
16734.0,52,3,485.06
16735.0,79,14,4768.95
16736.0,506,4,2023.98
16738.0,298,1,3.75
16739.0,177,2,601.46
16740.0,395,1,163.01
16741.0,625,1,167.18
16742.0,493,13,854.86
16743.0,29,14,3728.07
16744.0,11,7,1080.55
16745.0,87,17,3504.75
16746.0,5,41,10398.27
16747.0,38,2,651.68
16748.0,18,14,2386.73
16749.0,591,2,750.28
16750.0,45,5,432.18
16751.0,31,1,216.01999999999998
16752.0,373,1,102.7
16753.0,58,1,134.47
16755.0,114,7,2591.66
16756.0,215,7,1198.94
16757.0,319,2,269.46000000000004
16758.0,65,1,190.67000000000002
16759.0,8,3,642.14
16760.0,430,1,228.0
16761.0,97,1,195.9
16762.0,20,3,949.71
16763.0,199,2,626.35
16764.0,4,13,2655.2000000000003
16765.0,294,2,376.25
16766.0,273,2,687.74
16767.0,31,14,4002.0699999999997
16768.0,48,9,965.76
16769.0,260,4,841.8000000000001
16770.0,58,9,1511.14
16771.0,33,9,3259.09
16772.0,423,3,753.1
16773.0,57,3,314.59
16774.0,68,8,1340.8
16775.0,10,16,2095.9900000000002
16776.0,60,2,532.56
16777.0,80,5,1053.99
16778.0,74,2,238.94
16779.0,2,52,10662.58
16780.0,100,3,531.4
16781.0,372,2,509.45
16782.0,10,38,7703.0
16783.0,437,1,387.55
16784.0,20,5,839.83
16785.0,410,1,491.3
16787.0,398,4,890.6800000000001
16788.0,123,5,1807.45
16789.0,8,1,80.8
16790.0,4,6,1531.32
16791.0,29,15,3419.2200000000003
16792.0,282,4,558.01
16793.0,57,1,239.34
16794.0,1,15,1922.53
16795.0,365,3,1960.61
16796.0,89,1,256.12
16797.0,393,5,1563.61
16798.0,554,3,604.91
16799.0,432,2,375.53000000000003
16800.0,11,1,916.58
16801.0,163,4,971.36
16802.0,679,2,523.87
16803.0,65,1,332.3
16804.0,23,3,452.09000000000003
16805.0,174,4,1004.75
16806.0,103,4,628.56
16807.0,143,6,1987.1299999999999
16808.0,99,2,184.72
16809.0,23,9,1709.49
16810.0,192,2,560.8100000000001
16811.0,5,2,463.84
16812.0,361,4,1697.14
16813.0,8,10,1520.83
16814.0,14,36,8078.77
16815.0,454,2,359.49
16816.0,103,4,413.66
16817.0,3,13,2137.19
16818.0,11,11,2902.02
16819.0,465,2,111.75
16820.0,96,1,415.16
16821.0,382,1,48.2
16822.0,686,1,168.3
16823.0,227,7,1862.55
16824.0,16,3,582.45
16825.0,39,4,771.33
16826.0,51,1,316.95
16827.0,393,4,79.6
16828.0,112,1,113.5
16829.0,157,2,469.12
16830.0,39,4,1094.0900000000001
16831.0,565,1,91.8
16832.0,203,4,202.55
16833.0,1,6,1375.26
16834.0,228,2,813.88
16835.0,128,6,1234.91
16836.0,40,4,697.05
16837.0,31,9,2124.06
16838.0,197,4,796.0
16839.0,9,36,3184.12
16840.0,603,2,135.35
16841.0,37,12,2952.98
16842.0,101,3,1010.49
16843.0,43,33,7402.18
16844.0,563,2,504.45
16845.0,618,1,225.79000000000002
16846.0,50,3,815.72
16847.0,43,2,493.44
16848.0,53,4,1356.32
16849.0,187,1,84.77
16850.0,334,1,328.63
16851.0,4,3,282.69
16852.0,10,2,95.96000000000001
16854.0,417,2,1078.42
16855.0,24,2,284.8
16856.0,15,3,354.7
16857.0,443,1,217.81
16858.0,369,10,1766.29
16859.0,145,7,1460.66
16860.0,453,3,633.62
16861.0,60,5,758.9
16862.0,547,4,476.85
16863.0,31,3,749.67
16864.0,434,2,286.89
16865.0,402,1,125.19
16866.0,141,2,18.240000000000002
16867.0,690,1,76.74000000000001
16868.0,394,3,243.41
16869.0,23,4,731.22
16870.0,469,1,431.51
16871.0,22,6,2016.74
16872.0,427,3,234.57999999999998
16873.0,5,12,8587.26
16874.0,379,1,196.8
16875.0,67,11,3338.98
16876.0,404,1,133.76
16877.0,12,6,791.27
16878.0,84,1,13.3
16880.0,31,8,1230.87
16882.0,67,3,532.84
16883.0,187,18,1493.01
16884.0,38,4,819.09
16885.0,15,4,519.7
16886.0,456,1,132.0
16887.0,35,3,560.62
16888.0,401,3,280.35
16889.0,195,6,2007.59
16890.0,582,1,108.28999999999999
16891.0,2,11,1549.63
16892.0,1,7,568.96
16893.0,367,2,215.54
16894.0,502,2,980.59
16895.0,65,5,788.5400000000001
16896.0,555,1,69.45
16897.0,299,2,203.23000000000002
16898.0,26,5,802.35
16899.0,8,8,1416.05
16900.0,17,3,765.5
16901.0,729,1,123.26
16902.0,116,1,507.65
16903.0,29,3,969.3
16904.0,4,20,3954.89
16905.0,5,17,2990.89
16906.0,82,7,1063.6
16907.0,29,9,843.38
16908.0,722,1,143.69
16909.0,72,1,277.34000000000003
16910.0,4,8,1308.71
16911.0,636,2,245.3
16912.0,29,15,2905.25
16913.0,290,2,51.54
16914.0,36,1,113.86
16915.0,9,9,450.3
16916.0,24,4,808.25
16917.0,277,2,592.97
16918.0,50,16,2897.41
16919.0,156,23,4079.71
16920.0,411,1,246.7
16921.0,61,3,299.51
16922.0,573,1,557.23
16923.0,12,28,9810.74
16924.0,21,3,743.3
16925.0,540,1,121.15
16926.0,371,5,669.5
16927.0,276,2,32.75
16928.0,80,26,2732.87
16929.0,4,7,1190.47
16930.0,26,3,337.29
16931.0,5,23,4845.43
16932.0,53,3,368.66
16933.0,1,9,2279.97
16934.0,55,6,1899.35
16935.0,382,3,530.46
16936.0,26,2,537.13
16937.0,499,1,196.25
16938.0,9,9,5626.26
16939.0,489,3,343.97
16940.0,52,8,5863.81
16941.0,612,1,33.0
16942.0,13,9,1661.14
16943.0,212,3,548.52
16944.0,610,1,87.4
16945.0,22,33,6794.87
16946.0,383,5,1027.25
16947.0,236,5,840.41
16948.0,139,7,445.25
16949.0,4,6,612.72
16950.0,57,9,1980.97
16951.0,135,3,1164.51
16952.0,109,5,677.2
16953.0,30,1,20.8
16954.0,1,18,2707.72
16955.0,185,6,702.72
16956.0,18,1,225.04
16957.0,239,2,284.26
16958.0,435,1,704.15
16959.0,87,1,117.35000000000001
16960.0,39,8,1900.28
16961.0,116,3,705.01
16962.0,410,1,240.09
16963.0,187,1,110.55000000000001
16964.0,733,2,53.65
16965.0,227,1,150.9
16966.0,45,2,49.39
16967.0,189,1,305.09999999999997
16968.0,4,2,408.23
16969.0,39,3,565.04
16970.0,626,1,70.02
16971.0,38,1,128.71
16972.0,383,2,539.75
16973.0,386,1,127.0
16974.0,523,2,131.38
16975.0,423,3,662.39
16977.0,395,4,326.31
16978.0,78,3,554.48
16979.0,4,9,1529.14
16980.0,255,3,1092.29
16982.0,61,1,384.06
16983.0,13,11,2146.26
16984.0,88,9,7618.88
16985.0,17,20,2314.05
16986.0,30,10,2286.53
16987.0,3,10,1874.04
16988.0,5,2,263.57
16989.0,98,1,33.0
16991.0,421,1,964.14
16992.0,11,13,3843.1
16993.0,464,2,206.21
16996.0,30,9,1317.25
16997.0,309,1,78.0
16998.0,150,3,32.4
16999.0,23,2,302.42
17000.0,396,2,218.31
17001.0,1,19,4021.99
17002.0,86,7,1341.0
17003.0,402,4,694.96
17004.0,46,4,601.72
17005.0,471,2,209.35
17006.0,5,8,1074.84
17007.0,51,7,882.65
17009.0,551,1,95.19999999999999
17010.0,18,1,149.91
17011.0,30,2,442.59
17012.0,725,1,358.51
17014.0,8,3,444.03000000000003
17015.0,29,3,1791.09
17016.0,577,1,334.35
17017.0,3,27,5319.87
17018.0,41,2,133.65
17019.0,11,11,3115.67
17020.0,542,2,925.27
17021.0,453,4,318.18
17022.0,31,2,200.3
17023.0,417,3,768.09
17024.0,99,2,56.25
17025.0,61,5,591.11
17026.0,370,2,41.4
17027.0,79,8,1006.76
17028.0,581,3,1359.15
17029.0,437,2,321.21000000000004
17030.0,64,1,128.45
17031.0,12,3,553.45
17032.0,603,5,2597.59
17033.0,86,4,486.83
17034.0,16,5,821.87
17035.0,246,3,364.43
17036.0,383,1,114.55
17037.0,88,1,1244.62
17038.0,30,2,614.66
17039.0,604,1,502.73
17040.0,138,2,173.3
17041.0,27,6,1519.08
17042.0,3,5,875.84
17043.0,32,8,1803.66
17044.0,472,4,672.49
17045.0,113,4,503.32
17046.0,157,4,1265.25
17047.0,85,6,2028.2
17048.0,118,7,1552.4
17049.0,3,19,7722.28
17050.0,96,10,2991.33
17051.0,194,4,681.22
17052.0,28,1,327.49
17053.0,131,1,178.32
17054.0,28,5,904.88
17055.0,446,1,211.70000000000002
17056.0,738,1,41.8
17057.0,596,1,264.44
17058.0,82,3,903.76
17059.0,30,9,4230.59
17060.0,266,1,50.400000000000006
17061.0,74,8,1059.13
17062.0,314,6,864.04
17063.0,21,13,3198.69
17064.0,59,3,703.2
17065.0,638,2,75.30000000000001
17066.0,726,1,228.34
17067.0,725,3,181.9
17068.0,12,47,8376.210000000001
17069.0,28,14,4247.1
17070.0,114,2,414.42
17071.0,28,13,2985.03
17072.0,625,1,253.45
17073.0,18,4,1268.02
17074.0,563,1,11.8
17075.0,18,10,1870.84
17076.0,36,6,611.73
17078.0,36,2,126.74
17080.0,22,6,464.07
17081.0,25,6,762.5600000000001
17082.0,33,6,2103.95
17083.0,109,9,1524.81
17084.0,35,3,3843.94
17085.0,123,28,7118.4400000000005
17086.0,7,6,1307.94
17087.0,738,1,221.53
17088.0,28,4,1734.73
17089.0,386,1,38.45
17090.0,4,9,1002.74
17091.0,3,19,6612.55
17092.0,50,10,4628.3
17093.0,593,1,217.69
17094.0,322,2,225.71
17095.0,23,7,1738.89
17096.0,15,11,2983.87
17097.0,2,9,987.96
17098.0,382,2,233.51
17099.0,533,1,528.97
17100.0,18,2,965.89
17101.0,52,5,745.63
17103.0,722,1,410.38
17104.0,424,1,313.88
17105.0,159,2,617.23
17106.0,389,1,359.39
17107.0,33,9,4635.45
17108.0,664,1,170.26
17109.0,29,8,1081.41
17110.0,165,3,242.5
17111.0,47,2,401.2
17112.0,503,1,196.87
17113.0,574,6,1917.95
17114.0,6,8,535.72
17115.0,8,7,1614.94
17116.0,648,1,348.74
17117.0,288,1,98.35
17118.0,318,1,157.02
17119.0,3,2,515.29
17120.0,233,1,247.96
17121.0,403,1,247.55
17122.0,119,4,522.91
17123.0,162,3,507.15999999999997
17124.0,185,1,286.44
17125.0,50,1,164.64
17126.0,152,9,1730.09
17127.0,429,5,654.12
17128.0,335,1,150.34
17129.0,520,1,27.35
17131.0,5,5,1652.14
17132.0,452,2,892.68
17133.0,16,5,49.9
17134.0,107,3,496.45000000000005
17135.0,16,8,1103.64
17136.0,662,1,176.0
17137.0,416,6,1088.77
17138.0,276,7,3728.15
17139.0,16,23,10745.82
17140.0,247,1,115.42
17141.0,418,4,655.34
17142.0,239,4,759.76
17143.0,417,2,615.52
17144.0,1,2,614.3100000000001
17145.0,513,4,2562.81
17146.0,106,13,4237.9800000000005
17147.0,23,9,1823.28
17148.0,52,1,124.88
17149.0,451,1,112.5
17150.0,377,6,1170.1100000000001
17151.0,735,1,35.01
17152.0,195,2,126.45
17153.0,24,1,213.78
17154.0,75,1,299.1
17155.0,18,7,574.73
17156.0,492,1,589.98
17157.0,8,18,1567.66
17158.0,32,5,1746.52
17159.0,22,5,1756.52
17160.0,31,17,9747.47
17161.0,444,1,800.82
17162.0,29,10,1517.26
17163.0,78,3,408.82
17164.0,33,7,2371.54
17165.0,284,6,1446.65
17166.0,39,2,148.69
17167.0,380,3,792.26
17168.0,499,1,231.92000000000002
17169.0,58,3,1092.5
17170.0,374,2,178.68
17171.0,289,2,266.91
17172.0,79,3,460.03999999999996
17173.0,5,6,971.61
17174.0,218,1,59.9
17175.0,44,4,961.55
17176.0,202,3,525.62
17177.0,505,1,92.7
17178.0,731,1,275.36
17179.0,178,6,1306.15
17180.0,56,11,1802.4
17181.0,57,2,66.88
17182.0,423,1,140.04
17183.0,8,6,707.54
17184.0,569,2,194.23000000000002
17185.0,592,3,229.46
17187.0,227,2,225.92000000000002
17188.0,11,13,2398.75
17189.0,106,5,863.8000000000001
17190.0,59,5,749.55
17191.0,28,15,3597.3
17192.0,536,1,62.53
17193.0,36,7,295.33
17194.0,361,2,432.31
17195.0,655,1,468.15
17196.0,428,1,284.55
17197.0,30,1,359.56
17198.0,24,3,482.12
17199.0,582,1,53.68
17200.0,387,3,176.32
17201.0,54,4,887.62
17202.0,421,1,70.65
17203.0,36,10,1313.21
17204.0,175,9,2259.78
17205.0,54,3,140.41
17206.0,53,1,159.24
17207.0,652,1,257.64
17208.0,396,1,111.15
17209.0,649,2,252.95000000000002
17210.0,393,1,249.82999999999998
17211.0,27,13,3466.81
17212.0,253,3,439.84
17213.0,40,13,4290.49
17214.0,60,6,767.6700000000001
17215.0,464,1,163.65
17216.0,554,1,61.25
17217.0,234,2,100.45
17218.0,4,18,3417.95
17219.0,32,2,257.13
17220.0,24,21,4134.2
17221.0,7,4,539.52
17222.0,65,6,1256.69
17223.0,310,3,348.84
17224.0,501,1,51.56
17225.0,582,1,36.15
17226.0,309,3,403.46999999999997
17227.0,19,12,796.47
17228.0,16,13,2697.62
17229.0,96,2,308.81
17230.0,264,16,2720.45
17231.0,12,25,6177.35
17232.0,3,2,416.38
17233.0,35,3,491.92
17234.0,183,1,114.04
17235.0,25,8,904.64
17236.0,13,12,1146.4
17237.0,11,4,837.79
17238.0,3,32,6681.18
17239.0,313,4,508.67
17240.0,596,1,122.95
17241.0,385,12,1703.25
17242.0,108,5,1065.24
17243.0,1,68,12148.32
17244.0,53,5,874.9
17245.0,205,2,342.68
17246.0,547,2,28.97
17247.0,15,1,224.74
17248.0,120,2,412.71000000000004
17249.0,429,1,68.03
17250.0,4,2,262.62
17251.0,363,3,769.28
17252.0,117,2,312.46
17253.0,18,1,131.76
17254.0,5,3,449.18
17255.0,41,4,674.36
17256.0,107,4,155.73
17257.0,436,2,78.61
17258.0,397,2,416.90000000000003
17259.0,148,6,1288.97
17260.0,411,1,78.2
17261.0,510,1,140.45
17262.0,227,1,18.7
17263.0,208,1,62.940000000000005
17264.0,424,1,220.63
17265.0,139,2,526.0600000000001
17266.0,2,5,397.53000000000003
17267.0,127,2,240.6
17268.0,150,6,347.45
17269.0,386,1,446.31
17270.0,469,2,379.45
17271.0,736,1,177.95
17272.0,46,3,1307.72
17273.0,424,1,141.12
17274.0,35,2,534.92
17275.0,383,1,79.7
17276.0,402,1,378.54
17277.0,228,2,889.35
17278.0,241,2,231.29
17279.0,58,1,25.43
17280.0,438,1,118.85999999999999
17282.0,174,4,869.71
17283.0,379,1,107.21000000000001
17284.0,60,7,2392.37
17285.0,628,2,244.44
17286.0,22,3,310.13
17287.0,26,21,2804.08
17288.0,9,11,1719.2
17289.0,32,9,1502.34
17290.0,4,7,942.35
17292.0,472,2,110.64
17293.0,8,16,2442.04
17294.0,669,2,112.02
17295.0,29,3,447.53000000000003
17296.0,730,1,196.69
17297.0,17,1,104.33
17298.0,101,5,518.08
17299.0,12,6,888.04
17300.0,391,2,218.49
17301.0,21,2,283.99
17302.0,15,5,831.48
17303.0,361,1,223.49
17304.0,534,1,56.75
17306.0,11,2,49.92
17307.0,395,5,235.38
17309.0,95,3,259.3
17311.0,78,6,1396.97
17312.0,155,2,102.60000000000001
17313.0,31,1,21.0
17314.0,25,17,3730.27
17315.0,2,41,5729.26
17316.0,420,1,124.45
17317.0,46,1,28.62
17318.0,725,1,144.98
17319.0,669,1,29.1
17320.0,100,6,2039.73
17321.0,8,6,1294.43
17322.0,376,5,872.37
17323.0,15,12,1551.04
17324.0,18,11,962.4
17325.0,280,3,476.51
17326.0,408,2,264.47
17327.0,410,2,9.92
17328.0,673,1,29.700000000000003
17329.0,14,5,792.99
17330.0,68,1,102.50999999999999
17332.0,528,5,617.06
17333.0,86,1,450.18
17334.0,302,3,416.08
17335.0,384,2,334.51
17337.0,151,4,1713.96
17338.0,17,17,10702.78
17339.0,94,2,75.0
17340.0,30,17,8839.62
17341.0,157,5,988.15
17342.0,380,4,418.21000000000004
17343.0,355,6,968.11
17344.0,46,2,337.72
17345.0,15,10,1154.79
17346.0,4,26,4211.56
17348.0,15,9,2104.99
17349.0,179,4,416.07
17350.0,8,7,1446.711
17351.0,36,12,796.93
17352.0,696,1,36.25
17354.0,51,3,439.2
17355.0,386,1,152.59
17356.0,312,5,795.54
17357.0,24,2,198.22
17358.0,303,5,790.62
17359.0,11,2,194.3
17360.0,17,6,1008.3100000000001
17361.0,49,4,604.21
17362.0,239,7,918.47
17363.0,395,3,388.51
17364.0,1,27,9043.81
17365.0,13,14,6769.25
17366.0,432,2,702.87
17367.0,238,1,162.69
17368.0,23,12,988.22
17370.0,73,4,431.78
17371.0,17,6,535.53
17372.0,41,27,3527.1
17373.0,40,7,1024.13
17374.0,219,3,600.02
17375.0,199,4,631.5
17376.0,71,4,400.65
17377.0,24,77,12493.87
17379.0,11,1,358.63
17380.0,434,3,72.6
17381.0,278,2,79.02000000000001
17382.0,451,4,136.95
17383.0,4,2,194.64000000000001
17384.0,19,3,150.55
17385.0,15,1,245.16
17386.0,8,4,235.5
17387.0,20,2,604.32
17388.0,78,6,325.08
17389.0,3,41,2578.93
17390.0,421,1,32.3
17392.0,307,3,427.27
17393.0,411,2,258.53
17394.0,219,1,38.4
17395.0,508,1,86.25
17396.0,149,5,237.16
17397.0,22,3,992.54
17398.0,115,3,439.28000000000003
17400.0,126,8,3811.84
17401.0,541,1,107.7
17402.0,5,17,979.32
17403.0,36,2,325.13
17404.0,26,11,634.15
17405.0,1,3,801.1600000000001
17406.0,333,9,2480.1
17407.0,412,1,444.4
17408.0,514,1,47.7
17409.0,185,9,953.73
17410.0,16,5,1024.05
17411.0,12,5,1097.9
17412.0,3,16,3289.59
17413.0,405,1,156.1
17414.0,185,3,84.0
17415.0,80,1,138.44
17416.0,30,21,9951.71
17417.0,549,1,159.31
17418.0,42,3,603.15
17419.0,11,18,4509.83
17420.0,50,6,808.33
17421.0,386,3,843.66
17422.0,16,11,2897.13
17423.0,46,3,667.49
17425.0,61,1,680.97
17426.0,8,13,6523.43
17427.0,72,1,30.0
17428.0,38,34,7924.76
17429.0,128,5,1265.02
17430.0,33,4,565.88
17431.0,313,1,391.45
17432.0,18,9,1598.04
17433.0,88,2,502.71000000000004
17434.0,2,7,1764.18
17435.0,411,1,215.85000000000002
17436.0,2,4,327.81
17437.0,530,1,326.14
17438.0,254,5,1130.22
17439.0,656,1,70.2
17440.0,157,3,45.57
17441.0,732,1,291.09000000000003
17442.0,37,15,4251.78
17444.0,152,2,1846.51
17446.0,177,2,120.9
17447.0,40,2,498.46999999999997
17448.0,529,41,14060.43
17449.0,2,13,4478.75
17450.0,11,8,1969.1699999999998
17451.0,1,7,1621.94
17453.0,18,2,167.57
17454.0,192,10,1347.68
17455.0,204,1,111.8
17456.0,365,2,891.47
17457.0,127,10,372.78999999999996
17458.0,15,2,523.23
17459.0,43,2,569.58
17460.0,94,14,1678.93
17461.0,23,3,672.54
17462.0,60,2,361.58
17463.0,16,7,2300.22
17464.0,158,3,249.79
17465.0,426,7,2222.45
17466.0,10,2,579.38
17467.0,395,1,42.900000000000006
17468.0,10,3,194.8
17469.0,16,17,4394.72
17470.0,45,11,1971.85
17471.0,475,1,321.65000000000003
17472.0,191,4,895.3
17473.0,409,2,488.70000000000005
17474.0,600,1,33.75
17475.0,79,1,194.37
17476.0,396,2,312.31
17477.0,613,2,475.57
17478.0,408,2,754.78
17479.0,633,1,329.47
17480.0,78,2,794.55
17481.0,4,4,1080.56
17482.0,487,2,616.84
17483.0,65,4,394.19
17484.0,576,2,123.47
17486.0,261,1,374.97
17487.0,728,1,140.60000000000002
17488.0,641,1,336.5
17489.0,59,2,372.86
17490.0,1,9,1625.69
17491.0,1,16,2947.28
17492.0,248,3,581.88
17493.0,385,1,100.91000000000001
17494.0,502,1,34.8
17495.0,8,3,686.33
17496.0,359,4,1212.52
17497.0,390,2,60.0
17498.0,76,1,235.74
17499.0,290,2,856.73
17500.0,30,1,25.0
17501.0,221,2,271.85
17502.0,9,4,513.64
17503.0,3,2,427.79
17504.0,206,17,4609.0199999999995
17505.0,162,5,1636.55
17506.0,76,1,302.2
17507.0,262,2,573.73
17508.0,281,8,3095.5
17509.0,58,8,6083.64
17510.0,25,2,467.01
17511.0,3,50,7428.53
17512.0,51,14,2828.44
17513.0,72,2,115.41
17514.0,128,2,516.26
17515.0,31,9,931.38
17516.0,15,6,809.4300000000001
17517.0,309,1,128.44
17518.0,426,2,275.73
17519.0,17,15,2765.67
17520.0,54,1,441.29
17521.0,30,5,1140.3899999999999
17522.0,2,5,745.49
17523.0,11,2,263.43
17524.0,361,3,453.59
17525.0,360,3,376.7
17526.0,5,11,816.96
17527.0,54,4,663.28
17528.0,1,8,2786.71
17529.0,610,2,1048.15
17530.0,1,12,2436.21
17531.0,190,3,978.96
17532.0,386,1,65.34
17533.0,435,1,34.8
17534.0,54,5,1479.94
17535.0,280,1,164.4
17536.0,421,2,158.38
17537.0,30,2,767.95
17538.0,26,1,92.66
17539.0,628,3,917.4399999999999
17540.0,25,6,1154.06
17541.0,510,1,77.08
17542.0,270,3,317.9
17543.0,550,1,116.4
17544.0,390,3,794.15
17545.0,43,6,917.04
17547.0,376,2,496.47
17548.0,234,4,499.21
17549.0,24,2,51.449999999999996
17550.0,197,9,1634.66
17551.0,359,1,288.09
17552.0,60,11,2279.08
17554.0,1,5,972.49
17555.0,20,5,1040.99
17556.0,206,2,210.33
17557.0,14,4,503.11
17558.0,393,1,213.27
17559.0,513,1,117.22
17560.0,155,7,433.02
17561.0,19,4,631.49
17562.0,14,7,1046.03
17563.0,578,2,377.15000000000003
17564.0,24,3,428.11
17565.0,587,1,127.88000000000001
17566.0,8,2,757.87
17567.0,7,9,2879.13
17568.0,633,1,335.06
17569.0,332,1,216.83
17571.0,50,5,1323.3
17572.0,71,8,501.81000000000006
17573.0,29,3,336.44
17574.0,243,1,155.11
17575.0,667,1,55.849999999999994
17576.0,8,41,6982.81
17577.0,645,2,348.75
17578.0,218,7,781.75
17579.0,5,4,634.88
17580.0,253,5,513.88
17581.0,1,41,11644.01
17582.0,236,5,655.25
17583.0,560,1,135.95
17584.0,7,6,1462.03
17585.0,109,7,1603.66
17586.0,619,1,118.91
17587.0,628,1,145.57
17588.0,100,6,798.89
17589.0,60,18,11292.45
17590.0,2,3,1301.94
17591.0,73,8,1364.0900000000001
17592.0,739,1,148.1
17593.0,4,11,5955.9
17594.0,85,4,1797.59
17595.0,12,2,359.09000000000003
17596.0,23,13,2210.7200000000003
17597.0,214,5,1709.58
17598.0,381,1,95.58
17599.0,478,1,51.05
17600.0,18,1,138.71
17601.0,239,2,371.69
17602.0,2,14,5722.2300000000005
17603.0,78,4,1177.99
17604.0,217,6,905.57
17605.0,590,1,92.75
17606.0,737,1,87.30000000000001
17607.0,376,1,307.62
17608.0,33,4,488.06
17609.0,41,11,1591.59
17610.0,540,5,1419.23
17611.0,7,28,7570.33
17612.0,53,18,4545.39
17613.0,23,14,3676.35
17614.0,57,1,350.32
17615.0,130,6,426.15
17617.0,559,1,326.29
17618.0,6,11,3170.4900000000002
17619.0,312,1,210.97
17620.0,60,1,72.44
17621.0,21,5,805.77
17622.0,598,2,700.51
17623.0,33,7,1881.8300000000002
17624.0,15,4,1391.69
17625.0,18,8,5410.19
17626.0,603,1,234.1
17627.0,479,1,67.30000000000001
17628.0,81,1,75.75
17629.0,6,10,1647.05
17630.0,170,2,281.9
17631.0,2,7,933.02
17633.0,31,6,1540.79
17634.0,36,9,1785.41
17635.0,424,3,1084.34
17636.0,19,1,285.56
17637.0,31,2,502.01
17639.0,276,6,495.71
17640.0,379,5,713.37
17642.0,120,5,1536.89
17643.0,373,2,410.65000000000003
17644.0,1,20,4603.7
17646.0,219,12,2760.28
17647.0,65,3,154.81
17648.0,61,5,1788.3700000000001
17649.0,138,3,1428.66
17650.0,21,1,166.08
17651.0,12,15,4897.23
17652.0,25,12,4166.31
17653.0,38,3,565.23
17654.0,277,1,93.15
17655.0,11,9,1579.48
17656.0,73,5,1189.26
17657.0,430,1,126.0
17658.0,26,2,207.68
17659.0,17,14,2898.6
17660.0,141,2,270.27
17662.0,662,2,185.0
17663.0,26,16,3557.48
17664.0,19,4,1082.5800000000002
17665.0,493,1,260.7
17666.0,4,5,265.47
17667.0,66,9,3294.15
17668.0,1,2,170.25
17669.0,43,10,1733.1200000000001
17670.0,228,1,198.9
17671.0,16,5,1219.83
17672.0,50,6,3013.88
17673.0,2,12,3214.54
17674.0,74,2,188.07
17675.0,1,64,15944.960000000001
17676.0,4,10,2216.25
17677.0,2,43,7011.06
17678.0,264,2,481.32
17679.0,86,6,922.35
17680.0,24,3,329.7
17681.0,683,1,127.94999999999999
17682.0,10,11,3675.29
17683.0,386,3,570.56
17684.0,44,1,213.51
17685.0,17,12,2467.12
17686.0,7,9,6653.9800000000005
